data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,vento_medio,chuva_3d,chuva_7d,chuva_14d,chuva_30d,api_7d,api_30d,vazao_lag1,vazao_lag2,chuva_lag1,chuva_lag2,target
2002-08-04,0.5,0.8,24.2,31.1,18.7,60.5,0.9,0.4999999999999858,0.5,4.000000000000028,6.800000000000029,0.9617312648437497,1.8488507466419886,0.8,0.8,0.0,0.0,0.78
2002-08-05,0.0,0.78,25.5,31.8,19.8,50.3,1.4,0.4999999999999858,0.5,4.000000000000028,6.800000000000029,0.425,2.1139656719777893,0.8,0.8,0.5,0.0,0.78
2002-08-06,0.0,0.78,24.7,32.1,19.0,47.5,1.4,0.4999999999999858,0.5,4.000000000000028,6.800000000000029,0.36124999999999996,1.9025691047800108,0.78,0.8,0.0,0.5,0.78
2002-08-07,0.0,0.78,24.8,30.8,20.5,47.0,2.2,0.0,0.5,3.5000000000000284,6.800000000000029,0.30706249999999996,1.7123121943020099,0.78,0.78,0.0,0.0,0.77
2002-08-08,0.0,0.77,23.2,28.8,20.3,50.3,2.2,0.0,0.5,3.5000000000000284,6.800000000000029,0.26100312499999995,1.5410809748718088,0.78,0.78,0.0,0.0,0.77
2002-08-09,0.0,0.77,21.7,27.7,17.6,54.0,1.4,0.0,0.5,3.5000000000000284,6.100000000000028,0.22185265624999997,1.386972877384628,0.77,0.78,0.0,0.0,0.75
2002-08-10,0.0,0.75,21.7,28.0,17.3,60.8,1.7,0.0,0.5,3.5000000000000284,6.100000000000028,0.18857475781249997,1.221569159932779,0.77,0.77,0.0,0.0,0.75
2002-08-11,0.0,0.75,20.7,25.6,17.8,58.3,1.4,0.0,0.0,0.5000000000000284,6.100000000000028,0.16028854414062496,1.099412243939501,0.75,0.77,0.0,0.0,0.75
2002-08-12,0.0,0.75,21.7,27.7,16.5,51.3,2.2,0.0,0.0,0.5000000000000284,4.000000000000028,0.0,0.989471019545551,0.75,0.75,0.0,0.0,0.73
2002-08-13,0.0,0.73,22.4,28.3,17.3,47.3,2.1,0.0,0.0,0.5000000000000284,4.000000000000028,0.0,0.8104046284508373,0.75,0.75,0.0,0.0,0.73
2002-08-14,0.0,0.73,22.9,28.8,16.8,46.5,1.0,0.0,0.0,0.5000000000000284,4.000000000000028,0.0,0.7293641656057536,0.73,0.75,0.0,0.0,0.73
2002-08-15,0.0,0.73,22.7,27.9,17.9,45.5,1.9,0.0,0.0,0.5000000000000284,4.000000000000028,0.0,0.6564277490451782,0.73,0.73,0.0,0.0,0.72
2002-08-16,0.0,0.72,20.4,25.7,17.0,53.8,2.6,0.0,0.0,0.5000000000000284,4.000000000000028,0.0,0.5907849741406604,0.73,0.73,0.0,0.0,0.72
2002-08-17,0.0,0.72,20.0,24.3,17.4,65.3,2.2,0.0,0.0,0.5000000000000284,4.000000000000028,0.0,0.5317064767265944,0.72,0.73,0.0,0.0,0.72
2002-08-18,0.0,0.72,19.6,24.3,16.8,58.8,2.4,0.0,0.0,0.0,4.000000000000028,0.0,0.478535829053935,0.72,0.72,0.0,0.0,0.72
2002-08-19,0.0,0.72,20.1,24.8,16.8,65.8,2.2,0.0,0.0,0.0,4.000000000000028,0.0,0.43068224614854145,0.72,0.72,0.0,0.0,0.7
2002-08-20,0.9,0.7,19.1,23.1,16.0,57.0,2.7,0.8999999999999858,0.9,0.9000000000000284,4.900000000000029,0.0,0.3876140215336873,0.72,0.72,0.0,0.0,0.7
2002-08-21,0.0,0.7,19.9,26.0,15.4,67.3,2.6,0.8999999999999858,0.9,0.9000000000000284,4.900000000000029,0.765,1.1588526193803186,0.7,0.72,0.9,0.0,0.7
2002-08-22,0.0,0.7,20.7,26.4,16.4,55.3,2.4,0.8999999999999858,0.9,0.9000000000000284,4.900000000000029,0.65025,1.0429673574422869,0.7,0.7,0.0,0.9,0.69
2002-08-23,0.0,0.69,20.5,25.8,17.1,54.5,1.9,0.0,0.9,0.9000000000000284,4.400000000000029,0.5527124999999999,0.9386706216980583,0.7,0.7,0.0,0.0,0.69
2002-08-24,0.0,0.69,20.2,25.3,16.2,53.3,2.6,0.0,0.9,0.9000000000000284,4.400000000000029,0.4698056249999999,0.825727538304405,0.69,0.7,0.0,0.0,0.69
2002-08-25,0.0,0.69,20.1,24.9,16.2,61.3,1.9,0.0,0.9,0.9000000000000284,4.400000000000029,0.39933478124999994,0.7431547844739645,0.69,0.69,0.0,0.0,0.69
2002-08-26,0.0,0.69,20.3,25.2,16.8,59.5,2.2,0.0,0.9,0.9000000000000284,4.400000000000029,0.33943456406249994,0.6688393060265682,0.69,0.69,0.0,0.0,0.67
2002-08-27,0.0,0.67,19.9,25.0,16.2,52.0,2.2,0.0,0.0,0.9000000000000284,1.4000000000000288,0.28851937945312495,0.6019553754239113,0.69,0.69,0.0,0.0,0.69
2002-08-28,0.0,0.69,19.5,23.8,15.8,63.3,2.7,0.0,0.0,0.9000000000000284,1.4000000000000288,0.0,0.42730371053843635,0.67,0.69,0.0,0.0,0.67
2002-08-29,0.0,0.67,21.2,27.4,16.2,57.5,2.2,0.0,0.0,0.9000000000000284,1.4000000000000288,0.0,0.38457333948459277,0.69,0.67,0.0,0.0,0.67
2002-08-30,0.0,0.67,21.9,27.1,17.2,60.0,0.9,0.0,0.0,0.9000000000000284,1.4000000000000288,0.0,0.34611600553613353,0.67,0.69,0.0,0.0,0.67
2002-08-31,0.0,0.67,21.9,28.8,18.8,68.5,1.0,0.0,0.0,0.9000000000000284,1.4000000000000288,0.0,0.3115044049825201,0.67,0.67,0.0,0.0,0.95
2002-09-01,9.5,0.95,21.1,24.6,17.8,71.8,1.7,9.499999999999986,9.5,10.400000000000029,10.900000000000029,0.0,0.2803539644842682,0.67,0.67,0.0,0.0,1.14
2002-09-02,2.8,1.14,15.1,22.4,10.6,54.0,1.0,12.299999999999986,12.3,13.200000000000028,13.700000000000028,8.075,8.802318568035842,0.95,0.67,9.5,0.0,0.94
2002-09-03,2.5,0.94,18.2,27.7,10.2,62.3,1.5,14.799999999999986,14.8,14.80000000000003,15.700000000000028,9.243749999999999,10.442086711232257,1.14,0.95,2.8,9.5,0.78
2002-09-04,0.0,0.78,20.3,28.0,14.2,59.5,1.4,5.299999999999986,14.8,14.80000000000003,15.700000000000028,9.982187499999998,11.628802018885185,0.94,1.14,2.5,2.8,0.72
2002-09-05,0.0,0.72,20.3,25.3,16.2,70.3,1.7,2.499999999999986,14.8,14.80000000000003,15.700000000000028,8.484859375,10.465921816996667,0.78,0.94,0.0,2.5,0.7
2002-09-06,0.0,0.7,22.9,29.5,18.2,62.5,0.7,0.0,14.8,14.80000000000003,15.700000000000028,7.212130468749999,9.419329635297,0.72,0.78,0.0,0.0,0.78
2002-09-07,0.0,0.78,21.1,24.2,18.0,74.0,0.2,0.0,14.8,14.80000000000003,15.700000000000028,6.130310898437499,8.477396671767298,0.7,0.72,0.0,0.0,0.75
2002-09-08,7.4,0.75,19.6,23.8,17.0,65.3,1.2,7.399999999999986,12.7,22.200000000000028,23.10000000000003,5.210764263671874,7.62965700459057,0.78,0.7,0.0,0.0,0.71
2002-09-09,0.1,0.71,21.8,25.3,19.0,58.5,1.9,7.499999999999986,10.0,22.30000000000003,23.200000000000028,8.130489636250001,13.526691304131514,0.75,0.78,7.4,0.0,0.69
2002-09-10,0.0,0.69,20.9,25.3,17.0,59.5,2.2,7.499999999999986,7.5,22.30000000000003,23.200000000000028,6.232942720703124,12.264022173718363,0.71,0.75,0.1,7.4,0.71
2002-09-11,0.0,0.71,19.9,24.1,17.2,62.0,2.4,0.0999999999999858,7.5,22.30000000000003,23.200000000000028,4.616775,11.037619956346527,0.69,0.71,0.0,0.1,0.69
2002-09-12,0.0,0.69,20.9,27.4,15.1,48.3,1.7,0.0,7.5,22.30000000000003,23.200000000000028,3.9242587499999995,9.933857960711874,0.71,0.69,0.0,0.0,0.68
2002-09-13,0.0,0.68,23.5,31.1,16.4,42.8,1.0,0.0,7.5,22.30000000000003,23.200000000000028,3.3356199374999997,8.940472164640687,0.69,0.71,0.0,0.0,0.66
2002-09-14,0.0,0.66,24.1,30.3,20.4,47.0,1.4,0.0,7.5,22.30000000000003,23.200000000000028,2.835276946874999,8.046424948176618,0.68,0.69,0.0,0.0,0.65
2002-09-15,0.0,0.65,25.0,32.8,20.1,47.8,0.9,0.0,0.1,12.80000000000003,23.200000000000028,2.40998540484375,7.241782453358957,0.66,0.68,0.0,0.0,0.64
2002-09-16,0.0,0.64,22.1,29.7,18.8,58.8,2.6,0.0,0.0,10.000000000000028,23.200000000000028,0.032057708828124996,6.517604208023061,0.65,0.66,0.0,0.0,0.63
2002-09-17,0.0,0.63,21.4,26.2,18.6,61.5,1.9,0.0,0.0,7.500000000000028,23.200000000000028,0.0,5.865843787220755,0.64,0.65,0.0,0.0,0.63
2002-09-18,0.0,0.63,23.3,26.3,17.8,51.8,2.4,0.0,0.0,7.500000000000028,23.200000000000028,0.0,5.279259408498681,0.63,0.64,0.0,0.0,0.62
2002-09-19,0.0,0.62,21.0,26.9,17.2,60.5,1.7,0.0,0.0,7.500000000000028,22.30000000000003,0.0,4.751333467648812,0.63,0.63,0.0,0.0,0.62
2002-09-20,0.0,0.62,23.0,29.5,17.4,52.8,3.9,0.0,0.0,7.500000000000028,22.30000000000003,0.0,4.241863282681006,0.62,0.63,0.0,0.0,0.64
2002-09-21,0.0,0.64,23.1,29.0,20.4,61.0,1.2,0.0,0.0,7.500000000000028,22.30000000000003,0.0,3.817676954412905,0.62,0.62,0.0,0.0,1.7
2002-09-22,7.0,1.7,19.9,24.1,17.8,86.3,0.9,6.999999999999986,7.0,7.100000000000028,29.30000000000003,0.0,3.4359092589716154,0.64,0.62,0.0,0.0,2.69
2002-09-23,17.6,2.69,19.0,22.6,17.6,78.3,0.9,24.599999999999987,24.6,24.60000000000003,46.900000000000034,5.95,9.392318333074453,1.7,0.64,7.0,0.0,4.35
2002-09-24,25.4,4.35,18.7,21.8,16.6,84.8,0.5,49.999999999999986,50.0,50.00000000000003,72.30000000000003,20.0175,24.29308649976701,2.69,1.7,17.6,7.0,5.62
2002-09-25,10.3,5.62,15.9,19.1,14.1,81.8,1.2,53.29999999999998,60.3,60.300000000000026,82.60000000000002,38.604875,44.72377784979031,4.35,2.69,25.4,17.6,4.45
2002-09-26,4.8,4.45,18.5,23.6,13.4,64.0,1.5,40.499999999999986,65.1,65.10000000000002,87.40000000000003,41.569143749999995,49.52140006481129,5.62,4.35,10.3,25.4,3.18
2002-09-27,0.0,3.18,20.8,26.4,15.2,46.5,1.9,15.099999999999987,65.1,65.10000000000002,87.40000000000003,39.413772187499994,48.88926005833016,4.45,5.62,4.8,10.3,2.17
2002-09-28,0.0,2.17,21.9,29.2,16.6,51.8,2.4,4.799999999999986,65.1,65.10000000000002,87.40000000000003,33.50170635937499,44.00033405249714,3.18,4.45,0.0,4.8,1.43
2002-09-29,0.0,1.43,22.5,28.8,17.2,56.0,1.9,0.0,58.1,65.10000000000002,87.40000000000003,28.476450405468743,39.60030064724743,2.17,3.18,0.0,0.0,0.97
2002-09-30,0.0,0.97,23.8,30.9,18.4,56.5,1.4,0.0,40.5,65.10000000000002,87.40000000000003,22.297549169374996,35.64027058252268,1.43,2.17,0.0,0.0,0.75
2002-10-02,0.0,0.78,23.3,29.6,18.2,58.5,2.1,0.0,4.8,65.10000000000002,75.10000000000004,5.112261684296874,28.506174768590277,0.75,0.97,0.0,0.0,0.75
2002-10-04,0.0,0.71,24.6,30.3,19.6,53.3,1.0,0.0,0.0,65.10000000000002,72.60000000000004,0.0,22.898478309470697,0.75,0.78,0.0,0.0,0.69
2002-10-05,0.0,0.69,23.9,28.6,20.6,54.0,1.9,0.0,0.0,65.10000000000002,72.60000000000004,0.0,20.608630478523633,0.71,0.75,0.0,0.0,0.68
2002-10-06,0.0,0.68,23.6,31.5,20.1,51.0,2.2,0.0,0.0,58.10000000000003,72.60000000000004,0.0,18.547767430671264,0.69,0.71,0.0,0.0,0.66
2002-10-07,0.0,0.66,23.9,30.4,19.4,55.8,1.7,0.0,0.0,40.50000000000003,72.60000000000004,0.0,16.692990687604144,0.68,0.69,0.0,0.0,0.66
2002-10-08,0.0,0.66,25.8,32.6,20.2,46.8,1.5,0.0,0.0,15.10000000000003,65.20000000000003,0.0,15.023691618843724,0.66,0.68,0.0,0.0,0.65
2002-10-09,0.0,0.65,25.6,31.6,21.0,36.3,2.7,0.0,0.0,4.800000000000028,65.10000000000004,0.0,13.238997342846416,0.66,0.66,0.0,0.0,0.64
2002-10-10,0.0,0.64,24.6,30.6,20.8,44.8,1.9,0.0,0.0,0.0,65.10000000000004,0.0,11.911282404317003,0.65,0.66,0.0,0.0,0.63
2002-10-11,0.0,0.63,24.7,31.3,20.0,46.5,2.2,0.0,0.0,0.0,65.10000000000004,0.0,10.720154163885303,0.64,0.65,0.0,0.0,0.63
2002-10-12,0.0,0.63,25.1,31.4,20.7,52.0,1.9,0.0,0.0,0.0,65.10000000000004,0.0,9.648138747496773,0.63,0.64,0.0,0.0,0.63
2002-10-13,0.0,0.63,25.2,31.7,19.8,40.5,1.5,0.0,0.0,0.0,65.10000000000004,0.0,8.683324872747097,0.63,0.63,0.0,0.0,0.62
2002-10-14,0.0,0.62,24.2,30.9,20.1,38.0,2.1,0.0,0.0,0.0,65.10000000000004,0.0,7.8149923854723875,0.63,0.63,0.0,0.0,0.61
2002-10-15,0.0,0.61,24.7,30.7,20.0,38.8,2.6,0.0,0.0,0.0,65.10000000000004,0.0,7.033493146925149,0.62,0.63,0.0,0.0,0.61
2002-10-16,0.0,0.61,25.2,32.3,20.1,39.3,1.5,0.0,0.0,0.0,65.10000000000004,0.0,6.330143832232634,0.61,0.62,0.0,0.0,0.6
2002-10-17,0.0,0.6,26.8,34.0,20.0,38.3,1.5,0.0,0.0,0.0,65.10000000000004,0.0,5.6971294490093705,0.61,0.61,0.0,0.0,0.59
2002-10-18,0.0,0.59,24.6,30.6,20.2,50.5,2.4,0.0,0.0,0.0,65.10000000000004,0.0,5.127416504108433,0.6,0.61,0.0,0.0,0.59
2002-10-19,0.0,0.59,22.5,28.4,19.4,55.8,2.9,0.0,0.0,0.0,65.10000000000004,0.0,4.61467485369759,0.59,0.6,0.0,0.0,0.58
2002-10-20,0.0,0.58,23.5,30.0,18.4,57.5,1.7,0.0,0.0,0.0,65.10000000000004,0.0,4.153207368327831,0.59,0.59,0.0,0.0,0.58
2002-10-21,0.0,0.58,26.6,34.0,19.1,47.3,1.9,0.0,0.0,0.0,65.10000000000004,0.0,3.7378866314950483,0.58,0.59,0.0,0.0,0.63
2002-10-22,0.0,0.63,24.7,33.9,22.6,72.0,2.6,0.0,0.0,0.0,58.10000000000002,0.0,3.3640979683455434,0.58,0.58,0.0,0.0,0.79
2002-10-23,9.7,0.79,21.9,27.9,19.0,73.3,2.2,9.699999999999985,9.7,9.700000000000028,50.20000000000003,0.0,2.7606238743771274,0.63,0.58,0.0,0.0,0.72
2002-10-24,0.0,0.72,21.6,27.4,18.3,62.5,2.4,9.699999999999985,9.7,9.700000000000028,24.80000000000003,8.245,10.543085539859991,0.79,0.63,9.7,0.0,0.66
2002-10-25,0.0,0.66,23.6,31.3,18.0,56.0,1.7,9.699999999999985,9.7,9.700000000000028,14.500000000000028,7.0082499999999985,8.519715107702547,0.72,0.79,0.0,9.7,0.69
2002-10-26,0.0,0.69,24.5,30.7,19.9,60.3,0.9,0.0,9.7,9.700000000000028,9.700000000000028,5.9570124999999985,7.274777559721039,0.66,0.72,0.0,0.0,0.66
2002-10-27,1.1,0.66,26.5,34.3,19.1,53.5,1.7,1.0999999999999859,10.799999999999999,10.800000000000027,10.800000000000027,5.0634606249999985,6.36417,0.69,0.66,0.0,0.0,0.63
2002-10-28,0.0,0.63,26.7,33.2,21.6,55.5,1.9,1.0999999999999859,10.799999999999999,10.800000000000027,10.80000000000003,5.238941531249999,6.717753,0.66,0.69,1.1,0.0,0.74
2002-10-29,0.0,0.74,24.7,29.3,20.3,64.5,1.5,1.0999999999999859,10.799999999999999,10.800000000000027,10.80000000000003,4.453100301562499,6.0459777,0.63,0.66,0.0,1.1,1.15
2002-10-30,0.0,1.15,21.9,25.1,20.8,86.5,0.0,0.0,1.1,10.800000000000027,10.80000000000003,3.785135256328124,5.44137993,0.74,0.63,0.0,0.0,1.67
2002-10-31,22.1,1.67,22.7,28.4,19.5,80.8,0.9,22.099999999999987,23.200000000000003,32.90000000000003,32.900000000000034,0.5742068749999999,4.897241937,1.15,0.74,0.0,0.0,2.57
2002-11-01,16.2,2.57,21.6,26.4,19.1,87.3,1.4,38.29999999999998,39.400000000000006,49.10000000000002,49.10000000000003,19.27307584375,24.297517743300002,1.67,1.15,22.1,0.0,3.09
2002-11-02,3.5,3.09,22.9,29.7,19.3,74.0,1.0,41.79999999999998,42.900000000000006,52.60000000000002,52.60000000000003,30.1521144671875,36.44776596897,2.57,1.67,16.2,22.1,2.37
2002-11-03,2.5,2.37,24.6,31.9,20.0,65.3,1.4,22.199999999999985,44.3,55.10000000000002,55.10000000000003,28.60429729710937,35.952989372073,3.09,2.57,3.5,16.2,1.65
2002-11-04,0.1,1.65,24.0,28.8,20.1,65.5,1.0,6.099999999999985,44.4,55.200000000000024,55.20000000000003,26.138913124999995,34.6076904348657,2.37,3.09,2.5,3.5,1.42
2002-11-05,1.3,1.42,22.5,27.7,20.9,88.5,0.3,3.899999999999986,45.7,56.50000000000003,56.50000000000003,22.30307615625,31.236921391379134,1.65,2.37,0.1,2.5,2.78
2002-11-06,66.8,2.78,18.2,21.9,17.7,85.0,2.6,68.19999999999999,112.5,113.60000000000002,123.30000000000003,20.0626147328125,29.28322925224122,1.42,1.65,1.3,0.1,4.04
2002-11-07,16.6,4.04,17.7,24.3,15.3,79.0,1.4,84.69999999999999,107.0,130.20000000000002,139.90000000000003,73.83322252289062,86.4749063270171,2.78,1.42,66.8,1.3,2.98
2002-11-08,6.5,2.98,19.3,25.2,14.2,62.5,1.2,89.89999999999998,97.30000000000001,136.70000000000002,146.40000000000003,70.84619854109374,92.76741569431539,4.04,2.78,16.6,66.8,2.01
2002-11-09,0.0,2.01,21.4,28.1,15.9,61.8,1.5,23.099999999999987,93.80000000000001,136.70000000000002,146.40000000000003,61.32992225429687,89.34067412488386,2.98,4.04,6.5,16.6,1.31
2002-11-10,0.0,1.31,24.2,30.9,16.8,66.5,1.7,6.499999999999986,91.30000000000001,135.60000000000002,146.40000000000003,51.17671707851561,80.40660671239547,2.01,2.98,0.0,6.5,0.92
2002-11-11,0.0,0.92,21.9,23.0,21.1,81.3,1.4,0.0,91.19999999999999,135.60000000000002,146.40000000000003,42.81898320414062,72.36594604115592,1.31,2.01,0.0,0.0,1.06
2002-11-12,26.2,1.06,23.4,29.7,17.8,61.5,1.2,26.199999999999985,116.1,161.80000000000004,172.60000000000002,36.368886671015616,65.12935143704034,0.92,1.31,0.0,0.0,1.33
2002-11-13,2.1,1.33,23.0,26.7,20.5,55.5,2.1,28.299999999999986,51.4,163.90000000000003,174.70000000000002,52.82931598781249,82.1964162933363,1.06,0.92,26.2,0.0,0.98
2002-11-14,0.0,0.98,23.0,27.1,19.0,59.5,2.1,28.299999999999986,34.8,141.80000000000004,174.70000000000002,28.487551517031246,75.86677466400268,1.33,1.06,2.1,26.2,0.78
2002-11-15,0.0,0.78,24.1,30.2,19.5,60.8,1.5,2.099999999999986,28.3,125.60000000000002,174.70000000000002,19.691076073828125,68.2800971976024,0.98,1.33,0.0,2.1,0.86
2002-11-16,6.5,0.86,25.6,32.2,18.7,56.0,2.1,6.499999999999986,34.8,128.60000000000002,181.20000000000002,14.966226249999997,61.45208747784217,0.78,0.98,0.0,0.0,1.26
2002-11-17,2.6,1.26,22.8,30.5,19.5,75.3,1.5,9.099999999999985,37.4,128.70000000000002,183.80000000000004,18.246292312499996,61.15687873005796,0.86,0.78,6.5,0.0,1.94
2002-11-18,27.2,1.94,23.0,29.5,18.4,80.5,1.2,36.29999999999998,64.6,155.8,211.00000000000003,17.719348465624996,57.381190857052154,1.26,0.86,2.6,6.5,2.48
2002-11-19,1.0,2.48,24.0,30.1,18.5,65.8,1.5,30.799999999999986,39.39999999999999,155.5,212.00000000000003,38.18144619578124,76.12307177134696,1.94,1.26,27.2,2.6,3.5
2002-11-20,0.0,3.5,25.9,32.3,20.2,59.5,1.7,28.199999999999985,37.3,88.70000000000003,212.00000000000003,26.164977510390624,69.41076459421225,2.48,1.94,1.0,27.2,4.41
2002-11-21,0.0,4.41,24.5,28.9,21.7,75.3,1.0,0.9999999999999858,37.3,72.10000000000002,212.00000000000003,21.668000781249997,62.469688134791035,3.5,2.48,0.0,1.0,4.01
2002-11-22,0.0,4.01,23.8,27.6,22.0,74.3,1.9,0.0,37.3,65.60000000000002,202.30000000000004,18.417800664062494,56.22271932131192,4.41,3.5,0.0,0.0,3.22
2002-11-23,0.0,3.22,24.0,28.1,21.3,68.0,1.5,0.0,30.8,65.60000000000002,202.30000000000004,15.655130564453124,50.230372577438104,4.01,4.41,0.0,0.0,2.81
2002-11-24,3.5,2.81,23.1,30.8,19.5,74.3,0.3,3.499999999999986,31.7,69.10000000000002,205.80000000000004,11.535672567031249,45.20733531969428,3.22,4.01,0.0,0.0,2.71
2002-11-25,2.1,2.71,23.6,30.1,19.4,75.5,1.4,5.599999999999985,6.6,71.20000000000002,207.90000000000003,12.071846316874996,43.83660178772486,2.81,3.22,3.5,0.0,2.22
2002-11-26,0.7,2.22,26.0,31.5,21.5,55.5,1.4,6.299999999999986,6.3,45.70000000000003,207.5,4.63432708828125,41.34294160895238,2.71,2.81,2.1,3.5,1.72
2002-11-27,0.0,1.72,21.4,25.7,20.5,73.8,1.0,2.7999999999999856,6.3,43.60000000000003,207.5,4.2616875,37.79668020136467,2.22,2.71,0.7,2.1,1.47
2002-11-28,0.0,1.47,24.8,31.0,18.1,52.0,1.7,0.6999999999999857,6.3,43.60000000000003,207.5,3.622434374999999,34.0170121812282,1.72,2.22,0.0,0.7,1.14
2002-11-29,0.0,1.14,25.6,31.1,20.8,54.3,1.9,0.0,6.3,43.60000000000003,207.5,3.0790692187499995,30.61531096310539,1.47,1.72,0.0,0.0,0.91
2002-11-30,0.0,0.91,26.9,33.3,21.2,47.0,1.5,0.0,6.3,37.10000000000003,185.4,2.6172088359374994,27.55377986679485,1.14,1.47,0.0,0.0,0.8
2002-12-01,0.0,0.8,27.5,34.0,21.9,43.5,0.9,0.0,2.8,34.50000000000003,169.20000000000002,2.224627510546875,23.95524174202131,0.91,1.14,0.0,0.0,0.77
2002-12-02,0.0,0.77,28.0,34.8,19.9,45.0,1.2,0.0,0.7,7.300000000000028,165.70000000000002,0.9372165463281248,20.941654480166537,0.8,0.91,0.0,0.0,0.8
2002-12-03,0.0,0.8,26.9,32.3,22.8,58.3,1.9,0.0,0.0,6.300000000000028,163.20000000000002,0.22440396179687494,18.713956883582952,0.77,0.8,0.0,0.0,0.78
2002-12-04,0.0,0.78,26.0,31.1,21.9,61.3,1.5,0.0,0.0,6.300000000000028,163.10000000000002,0.0,16.747181089105418,0.8,0.77,0.0,0.0,0.81
2002-12-05,0.0,0.81,26.1,31.8,22.0,62.0,0.7,0.0,0.0,6.300000000000028,161.8,0.0,15.068647775950106,0.78,0.8,0.0,0.0,0.95
2002-12-06,0.8,0.95,25.2,31.4,22.9,77.0,1.5,0.7999999999999858,0.8,7.100000000000028,95.80000000000003,0.0,13.512185343173092,0.81,0.78,0.0,0.0,1.84
2002-12-07,20.2,1.84,23.4,31.8,20.6,78.3,1.7,20.999999999999986,21.0,27.300000000000026,99.40000000000002,0.68,10.332410373349783,0.95,0.81,0.8,0.0,4.01
2002-12-08,29.3,4.01,23.9,30.1,19.7,75.0,1.7,50.29999999999998,50.3,53.10000000000003,122.20000000000003,17.747999999999998,26.845845431383076,1.84,0.95,20.2,0.8,5.67
2002-12-09,22.1,5.67,23.9,29.4,20.7,79.8,1.5,71.6,72.4,73.10000000000002,144.3,39.9908,50.28327261233475,4.01,1.84,29.3,20.2,8.62
2002-12-10,1.7,8.62,23.2,28.6,20.9,75.3,1.9,53.09999999999999,74.10000000000001,74.10000000000002,146.00000000000003,52.77718,65.14494535110128,5.67,4.01,22.1,29.3,14.81
2002-12-11,0.7,14.81,22.2,25.9,20.3,90.5,1.0,24.499999999999986,74.8,74.80000000000003,146.70000000000002,46.305603,60.160450815991155,8.62,5.67,1.7,22.1,17.32
2002-12-12,57.2,17.32,20.4,21.9,19.3,95.8,2.1,59.59999999999999,132.0,132.00000000000003,177.70000000000005,39.95476254999999,54.77440573439204,14.81,8.62,0.7,1.7,19.51
2002-12-13,70.4,19.51,20.2,22.7,18.6,91.3,1.7,128.29999999999998,201.6,202.40000000000003,246.00000000000006,82.5815481675,99.77738164882324,17.32,14.81,57.2,0.7,20.88
2002-12-14,29.8,20.88,19.9,22.1,18.4,94.0,1.4,157.39999999999998,211.20000000000002,232.20000000000005,275.80000000000007,129.81632352234374,153.07952419480077,19.51,17.32,70.4,57.2,21.18
2002-12-15,26.2,21.18,19.9,22.3,18.1,91.0,0.5,126.39999999999999,208.1,258.40000000000003,302.00000000000006,130.16956638820312,164.5915717753207,20.88,19.51,29.8,70.4,19.09
2002-12-16,11.2,19.09,19.5,21.7,18.9,92.0,1.0,67.19999999999999,197.2,269.6,306.70000000000005,124.9301590463281,171.71241459778867,21.18,20.88,26.2,29.8,19.04
2002-12-17,39.5,19.04,21.3,26.4,17.7,86.8,1.2,76.89999999999999,235.0,309.1,343.6,109.68859458601561,164.37318486209978,19.09,21.18,11.2,26.2,17.58
2002-12-18,1.3,17.58,24.9,31.0,19.1,60.5,1.9,51.999999999999986,235.6,310.40000000000003,317.70000000000005,126.34707150554686,183.38667106552577,19.04,19.09,39.5,11.2,17.79
2002-12-19,0.0,17.79,24.1,30.1,20.5,67.5,1.5,40.79999999999998,178.4,310.40000000000003,316.70000000000005,108.30926741218748,165.18026840439592,17.58,19.04,1.3,39.5,14.92
2002-12-20,0.0,14.92,26.1,31.5,19.9,58.3,1.0,1.2999999999999858,108.0,309.6,316.70000000000005,76.476419268125,148.62408952150867,17.79,17.58,0.0,1.3,12.55
2002-12-21,2.5,12.55,24.4,29.8,21.6,81.8,1.3,2.499999999999986,80.7,291.90000000000003,319.20000000000005,45.82162341515624,133.76168056935774,14.92,17.79,0.0,0.0,12.06
2002-12-22,34.8,12.06,24.3,29.1,19.1,72.3,0.5,37.29999999999998,89.3,297.40000000000003,354.00000000000006,32.95316225671874,122.635512512422,12.55,14.92,2.5,0.0,12.84
2002-12-23,0.8,12.84,24.3,29.0,21.3,80.0,1.5,38.09999999999998,78.89999999999999,276.1000000000001,354.80000000000007,50.45093616218749,141.69196126117978,12.06,12.55,34.8,2.5,11.56
2002-12-24,36.8,11.56,24.3,29.9,20.0,79.8,0.3,72.39999999999998,76.19999999999999,311.2,388.1,40.511401857421866,128.24276513506183,12.84,12.06,0.8,34.8,10.94
2002-12-25,3.2,10.94,24.1,31.8,21.1,79.0,0.0,40.79999999999998,78.1,313.7,389.2,54.95131583976562,148.40495647298872,11.56,12.84,36.8,0.8,10.99
2002-12-26,47.6,10.99,23.2,27.2,21.0,81.3,1.4,87.6,125.69999999999999,304.1,436.1,49.07438078124999,136.3643415365497,10.94,11.56,3.2,36.8,9.76
2002-12-27,19.6,9.76,22.8,28.1,18.7,68.0,1.4,70.39999999999999,145.3,253.3,455.70000000000005,82.17322366406249,165.54120095318132,10.99,10.94,47.6,3.2,7.97
2002-12-28,0.2,7.97,23.1,27.4,18.3,68.0,1.2,67.39999999999999,143.0,223.70000000000002,455.90000000000003,86.50724011445311,166.6270808578632,9.76,10.99,19.6,47.6,7.05
