data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,chuva_3d,chuva_7d,chuva_14d,chuva_30d,chuva_60d,chuva_90d,api_7d,api_30d,chuva_ontem,chuva_anteontem,chuva_3d_atras,chuva_4d_atras,sin_doy,cos_doy,vpd,target
2009-04-17,0.0,5.84,21.1,26.3,17.3,61.0,0.0,1.3,16.5,219.9,319.2,536.9,15.94,40.42,0.0,0.0,1.3,0.0,0.96,-0.27,0.98,4.62
2009-04-18,0.0,4.62,21.1,26.4,16.3,57.8,0.0,1.3,16.5,219.9,319.2,509.4,13.55,36.38,0.0,0.0,0.0,1.3,0.96,-0.28,1.06,3.56
2009-04-19,0.0,3.56,21.5,27.4,16.9,53.8,0.0,1.3,16.5,219.9,319.2,498.3,11.51,32.74,0.0,0.0,0.0,0.0,0.95,-0.3,1.18,2.72
2009-04-20,0.0,2.72,22.2,27.9,17.7,49.5,0.0,1.3,16.5,219.9,319.2,483.5,9.79,29.47,0.0,0.0,0.0,0.0,0.95,-0.32,1.35,2.13
2009-04-21,0.0,2.13,22.1,27.6,18.5,53.0,0.0,0.0,13.7,218.7,319.2,473.0,8.32,26.52,0.0,0.0,0.0,0.0,0.94,-0.33,1.25,1.75
2009-04-22,0.0,1.75,20.8,25.5,17.3,60.8,0.0,0.0,1.4,208.4,318.7,456.2,7.07,23.87,0.0,0.0,0.0,0.0,0.94,-0.35,0.96,1.56
2009-04-23,0.0,1.56,21.4,27.2,16.7,58.8,0.0,0.0,1.3,206.9,318.7,436.6,6.01,21.48,0.0,0.0,0.0,0.0,0.93,-0.36,1.05,1.47
2009-04-24,0.0,1.47,22.9,28.2,18.5,60.3,0.0,0.0,1.3,205.1,307.9,436.5,5.11,19.33,0.0,0.0,0.0,0.0,0.92,-0.38,1.11,1.47
2009-04-25,0.0,1.47,22.9,28.9,17.9,53.3,0.0,0.0,1.3,202.5,304.3,436.5,4.34,17.4,0.0,0.0,0.0,0.0,0.92,-0.4,1.3,1.47
2009-04-26,0.0,1.47,23.4,28.9,19.5,56.5,0.0,0.0,1.3,202.0,304.3,431.2,3.69,15.66,0.0,0.0,0.0,0.0,0.91,-0.41,1.25,1.44
2009-04-27,0.0,1.44,21.8,26.4,19.0,66.5,0.0,0.0,1.3,193.7,304.3,423.4,3.14,14.09,0.0,0.0,0.0,0.0,0.9,-0.43,0.87,1.44
2009-04-28,0.0,1.44,21.6,27.2,17.7,56.3,0.0,0.0,0.0,129.4,304.3,417.7,2.67,12.68,0.0,0.0,0.0,0.0,0.9,-0.44,1.13,1.44
2009-04-29,0.0,1.44,21.9,28.1,17.5,56.0,0.0,0.0,0.0,87.6,304.3,417.7,2.27,11.42,0.0,0.0,0.0,0.0,0.89,-0.46,1.16,1.4
2009-04-30,0.0,1.4,22.1,27.2,17.9,61.5,0.0,0.0,0.0,52.0,304.3,417.4,1.93,10.27,0.0,0.0,0.0,0.0,0.88,-0.47,1.02,1.53
2009-05-01,0.0,1.53,19.4,23.2,17.4,73.0,0.0,0.0,0.0,51.2,304.3,416.6,1.64,9.25,0.0,0.0,0.0,0.0,0.87,-0.49,0.61,1.75
2009-05-02,21.3,1.75,19.6,24.7,17.3,73.5,21.3,21.3,21.3,39.7,325.6,437.9,1.39,8.32,0.0,0.0,0.0,0.0,0.86,-0.5,0.6,1.53
2009-05-03,3.5,1.53,18.9,23.7,15.4,67.8,24.8,24.8,24.8,41.3,329.1,441.4,19.29,26.66,21.3,0.0,0.0,0.0,0.86,-0.52,0.7,1.47
2009-05-04,0.0,1.47,19.7,24.7,16.7,66.5,24.8,24.8,24.8,41.3,307.3,441.4,19.37,27.14,3.5,21.3,0.0,0.0,0.85,-0.53,0.77,1.44
2009-05-05,0.0,1.44,20.2,24.8,15.8,67.5,3.5,24.8,24.8,41.3,307.3,440.1,16.46,24.43,0.0,3.5,21.3,0.0,0.84,-0.55,0.77,1.44
2009-05-06,0.0,1.44,21.4,27.6,16.5,59.5,0.0,24.8,24.8,41.3,307.3,440.1,13.99,21.99,0.0,0.0,3.5,21.3,0.83,-0.56,1.03,1.4
2009-05-07,0.0,1.4,22.8,28.8,17.7,49.8,0.0,24.8,24.8,38.5,307.3,440.1,11.9,19.79,0.0,0.0,0.0,3.5,0.82,-0.58,1.39,1.4
2009-05-08,0.0,1.4,21.5,26.3,17.5,66.0,0.0,24.8,24.8,26.2,307.3,427.3,10.11,17.81,0.0,0.0,0.0,0.0,0.81,-0.59,0.87,1.4
2009-05-09,0.0,1.4,21.2,25.3,17.9,66.5,0.0,3.5,24.8,26.1,307.3,426.7,8.59,16.03,0.0,0.0,0.0,0.0,0.8,-0.6,0.84,1.47
2009-05-10,0.0,1.47,21.9,28.9,17.3,63.5,0.0,0.0,24.8,26.1,307.3,421.4,7.31,14.43,0.0,0.0,0.0,0.0,0.79,-0.62,0.96,1.62
2009-05-11,11.1,1.62,21.3,28.4,17.9,69.0,11.1,11.1,35.9,37.2,318.4,432.4,6.21,12.98,0.0,0.0,0.0,0.0,0.78,-0.63,0.79,1.53
2009-05-12,9.6,1.53,21.7,27.6,16.5,58.5,20.7,20.7,45.5,46.8,328.0,442.0,14.71,21.67,11.1,0.0,0.0,0.0,0.76,-0.64,1.08,1.44
2009-05-13,0.0,1.44,22.2,28.0,18.2,58.0,20.7,20.7,45.5,46.8,328.0,418.4,20.67,28.15,9.6,11.1,0.0,0.0,0.75,-0.66,1.12,1.4
2009-05-14,0.0,1.4,21.7,26.9,17.5,61.8,9.6,20.7,45.5,45.5,328.0,398.6,17.57,25.33,0.0,9.6,11.1,0.0,0.74,-0.67,0.99,1.4
2009-05-15,0.0,1.4,22.3,28.1,18.5,62.8,0.0,20.7,45.5,45.5,322.2,367.5,14.93,22.8,0.0,0.0,9.6,11.1,0.73,-0.68,1.0,1.38
2009-05-16,9.8,1.38,20.8,24.8,18.4,68.8,9.8,30.5,34.0,55.3,332.0,374.5,12.69,20.52,0.0,0.0,0.0,9.6,0.72,-0.7,0.77,1.38
2009-05-17,0.0,1.38,19.4,23.8,16.8,74.8,9.8,30.5,30.5,55.3,275.2,374.5,19.12,27.29,9.8,0.0,0.0,0.0,0.71,-0.71,0.57,1.38
2009-05-18,0.0,1.38,19.8,24.6,17.2,66.0,9.8,19.4,30.5,55.3,275.2,374.5,16.25,24.56,0.0,9.8,0.0,0.0,0.69,-0.72,0.79,1.38
2009-05-19,0.0,1.38,19.6,25.6,15.1,63.0,0.0,9.8,30.5,55.3,275.2,374.5,13.81,22.1,0.0,0.0,9.8,0.0,0.68,-0.73,0.84,1.34
2009-05-20,0.0,1.34,18.9,23.3,15.1,57.5,0.0,9.8,30.5,55.3,275.2,374.5,11.74,19.89,0.0,0.0,0.0,9.8,0.67,-0.74,0.93,1.34
2009-05-21,0.0,1.34,19.2,24.0,14.9,63.3,0.0,9.8,30.5,55.3,274.0,374.5,9.98,17.9,0.0,0.0,0.0,0.0,0.66,-0.75,0.82,1.34
2009-05-22,0.0,1.34,18.7,23.0,15.8,55.5,0.0,9.8,30.5,55.3,263.7,374.0,8.48,16.11,0.0,0.0,0.0,0.0,0.64,-0.77,0.96,1.31
2009-05-23,0.0,1.31,19.1,23.6,16.2,67.3,0.0,0.0,30.5,55.3,262.2,374.0,7.21,14.5,0.0,0.0,0.0,0.0,0.63,-0.78,0.72,1.31
2009-05-24,0.0,1.31,20.0,26.6,15.5,61.5,0.0,0.0,30.5,55.3,260.4,363.2,6.13,13.05,0.0,0.0,0.0,0.0,0.62,-0.79,0.9,1.31
2009-05-25,0.0,1.31,20.7,27.4,15.7,59.0,0.0,0.0,19.4,55.3,257.8,359.6,5.21,11.75,0.0,0.0,0.0,0.0,0.6,-0.8,1.0,1.31
2009-05-26,0.0,1.31,21.7,27.8,16.2,60.0,0.0,0.0,9.8,55.3,257.3,359.6,4.43,10.57,0.0,0.0,0.0,0.0,0.59,-0.81,1.04,1.31
2009-05-27,0.0,1.31,23.1,29.0,17.7,54.8,0.0,0.0,9.8,55.3,249.0,359.6,3.76,9.51,0.0,0.0,0.0,0.0,0.58,-0.82,1.28,1.28
2009-05-28,0.0,1.28,22.5,28.6,18.2,54.3,0.0,0.0,9.8,55.3,184.7,359.6,3.2,8.56,0.0,0.0,0.0,0.0,0.56,-0.83,1.25,1.28
2009-05-29,0.0,1.28,22.2,27.6,18.3,63.5,0.0,0.0,9.8,55.3,142.9,359.6,2.72,7.71,0.0,0.0,0.0,0.0,0.55,-0.84,0.98,1.28
2009-05-30,0.0,1.28,20.8,25.1,17.7,67.3,0.0,0.0,0.0,55.3,107.3,359.6,2.31,6.94,0.0,0.0,0.0,0.0,0.53,-0.85,0.8,1.28
2009-05-31,0.0,1.28,21.1,26.6,16.9,68.3,0.0,0.0,0.0,55.3,106.5,359.6,1.96,6.24,0.0,0.0,0.0,0.0,0.52,-0.86,0.79,1.28
2009-06-01,0.0,1.28,21.8,27.2,19.2,64.8,0.0,0.0,0.0,34.0,73.7,359.6,1.67,5.62,0.0,0.0,0.0,0.0,0.5,-0.86,0.92,1.28
2009-06-02,0.0,1.28,17.8,23.8,14.5,49.3,0.0,0.0,0.0,30.5,71.8,359.6,1.42,5.06,0.0,0.0,0.0,0.0,0.49,-0.87,1.03,1.25
2009-06-03,0.0,1.25,16.9,23.5,11.9,49.3,0.0,0.0,0.0,30.5,71.8,337.8,1.21,4.55,0.0,0.0,0.0,0.0,0.47,-0.88,0.98,1.25
2009-06-04,0.0,1.25,17.5,22.3,13.1,70.0,0.0,0.0,0.0,30.5,71.8,337.8,1.03,4.1,0.0,0.0,0.0,0.0,0.46,-0.89,0.6,1.25
2009-06-05,0.0,1.25,20.5,27.0,15.7,67.0,0.0,0.0,0.0,30.5,71.8,337.8,0.87,3.69,0.0,0.0,0.0,0.0,0.44,-0.9,0.8,1.25
2009-06-06,0.0,1.25,21.2,27.5,16.9,60.8,0.0,0.0,0.0,30.5,69.0,337.8,0.74,3.32,0.0,0.0,0.0,0.0,0.43,-0.9,0.99,1.25
2009-06-07,1.1,1.25,18.6,23.3,16.3,70.5,1.1,1.1,1.1,31.6,57.8,338.9,0.63,2.99,0.0,0.0,0.0,0.0,0.41,-0.91,0.63,1.22
2009-06-08,0.0,1.22,17.2,20.3,14.5,68.0,1.1,1.1,1.1,31.6,57.7,338.9,1.47,3.68,1.1,0.0,0.0,0.0,0.4,-0.92,0.63,1.22
2009-06-09,0.0,1.22,18.6,24.3,14.9,60.5,1.1,1.1,1.1,31.6,57.7,338.9,1.25,3.31,0.0,1.1,0.0,0.0,0.38,-0.93,0.85,1.22
2009-06-10,0.0,1.22,20.2,26.1,14.8,53.3,0.0,1.1,1.1,20.5,57.7,338.9,1.06,2.98,0.0,0.0,1.1,0.0,0.36,-0.93,1.11,1.22
2009-06-11,0.0,1.22,21.3,27.2,16.0,57.3,0.0,1.1,1.1,10.9,57.7,338.9,0.9,2.68,0.0,0.0,0.0,1.1,0.35,-0.94,1.08,1.28
2009-06-12,0.0,1.28,21.5,27.1,17.4,59.3,0.0,1.1,1.1,10.9,57.7,338.9,0.77,2.41,0.0,0.0,0.0,0.0,0.33,-0.94,1.04,1.72
2009-06-13,0.3,1.72,17.7,22.3,15.8,68.0,0.3,1.4,1.4,11.2,56.7,339.2,0.65,2.17,0.0,0.0,0.0,0.0,0.31,-0.95,0.65,2.53
2009-06-14,0.0,2.53,17.1,23.2,13.0,64.8,0.3,0.3,1.4,11.2,56.7,333.4,0.81,2.22,0.3,0.0,0.0,0.0,0.3,-0.95,0.69,1.88
2009-06-15,0.0,1.88,19.1,25.2,14.9,59.0,0.3,0.3,1.4,1.4,56.7,333.4,0.69,2.0,0.0,0.3,0.0,0.0,0.28,-0.96,0.91,1.44
2009-06-16,0.0,1.44,19.8,25.8,14.0,59.5,0.0,0.3,1.4,1.4,56.7,276.6,0.58,1.8,0.0,0.0,0.3,0.0,0.27,-0.96,0.94,1.28
2009-06-17,0.0,1.28,20.1,25.5,16.5,67.0,0.0,0.3,1.4,1.4,56.7,276.6,0.5,1.62,0.0,0.0,0.0,0.3,0.25,-0.97,0.78,1.25
2009-06-18,0.0,1.25,20.7,26.3,15.9,49.5,0.0,0.3,1.4,1.4,56.7,276.6,0.42,1.46,0.0,0.0,0.0,0.0,0.23,-0.97,1.23,1.25
2009-06-19,0.0,1.25,19.8,25.7,14.9,62.8,0.0,0.3,1.4,1.4,56.7,276.6,0.36,1.31,0.0,0.0,0.0,0.0,0.22,-0.98,0.86,1.22
2009-06-20,0.0,1.22,20.6,26.6,17.1,59.8,0.0,0.0,1.4,1.4,56.7,275.4,0.31,1.18,0.0,0.0,0.0,0.0,0.2,-0.98,0.98,1.22
2009-06-21,0.0,1.22,19.4,24.8,16.3,58.0,0.0,0.0,0.3,1.4,56.7,265.1,0.26,1.06,0.0,0.0,0.0,0.0,0.18,-0.98,0.95,1.22
2009-06-22,0.0,1.22,18.1,24.6,12.9,48.3,0.0,0.0,0.3,1.4,56.7,263.6,0.22,0.96,0.0,0.0,0.0,0.0,0.16,-0.99,1.07,1.19
2009-06-23,0.0,1.19,19.3,24.5,13.3,52.3,0.0,0.0,0.3,1.4,56.7,261.8,0.19,0.86,0.0,0.0,0.0,0.0,0.15,-0.99,1.07,1.19
2009-06-24,0.0,1.19,20.5,27.0,15.3,52.0,0.0,0.0,0.3,1.4,56.7,259.2,0.16,0.78,0.0,0.0,0.0,0.0,0.13,-0.99,1.16,1.19
2009-06-25,0.0,1.19,21.3,26.6,17.6,60.8,0.0,0.0,0.3,1.4,56.7,258.7,0.14,0.7,0.0,0.0,0.0,0.0,0.11,-0.99,0.99,1.25
2009-06-26,0.0,1.25,20.6,26.4,18.4,75.3,0.0,0.0,0.3,1.4,56.7,250.4,0.12,0.63,0.0,0.0,0.0,0.0,0.1,-1.0,0.6,1.47
2009-06-27,13.6,1.47,19.2,22.8,17.1,76.0,13.6,13.6,13.6,15.0,70.3,199.7,0.1,0.57,0.0,0.0,0.0,0.0,0.08,-1.0,0.53,1.44
2009-06-28,19.8,1.44,17.6,22.7,14.8,78.5,33.4,33.4,33.4,34.8,90.1,177.7,11.64,12.75,13.6,0.0,0.0,0.0,0.06,-1.0,0.43,1.31
2009-06-29,0.0,1.31,18.8,24.1,13.8,70.8,33.4,33.4,33.4,34.8,90.1,142.1,26.73,29.29,19.8,13.6,0.0,0.0,0.05,-1.0,0.63,1.22
2009-06-30,0.0,1.22,19.8,26.1,13.9,53.3,19.8,33.4,33.4,34.8,90.1,141.3,22.72,26.36,0.0,19.8,13.6,0.0,0.03,-1.0,1.08,1.19
2009-07-01,0.0,1.19,21.1,28.2,15.2,51.8,0.0,33.4,33.4,34.8,68.8,108.5,19.31,23.73,0.0,0.0,19.8,13.6,0.01,-1.0,1.21,1.19
2009-07-02,0.0,1.19,21.9,28.3,16.6,55.0,0.0,33.4,33.4,34.8,65.3,106.6,16.41,21.36,0.0,0.0,0.0,19.8,-0.01,-1.0,1.18,1.19
2009-07-03,0.0,1.19,21.9,27.7,16.9,47.8,0.0,33.4,33.4,34.8,65.3,106.6,13.95,19.22,0.0,0.0,0.0,0.0,-0.02,-1.0,1.37,1.16
2009-07-04,0.0,1.16,21.2,27.4,17.3,58.3,0.0,19.8,33.4,34.8,65.3,106.6,11.86,17.3,0.0,0.0,0.0,0.0,-0.04,-1.0,1.05,1.16
2009-07-05,0.0,1.16,19.1,23.9,16.4,69.3,0.0,0.0,33.4,34.8,65.3,106.6,10.08,15.57,0.0,0.0,0.0,0.0,-0.06,-1.0,0.68,1.17
2009-07-06,0.0,1.17,18.6,23.0,16.7,67.0,0.0,0.0,33.4,34.8,65.3,103.8,8.57,14.01,0.0,0.0,0.0,0.0,-0.08,-1.0,0.71,1.16
2009-07-07,0.0,1.16,17.9,23.8,15.3,68.8,0.0,0.0,33.4,33.7,65.3,91.5,7.28,12.61,0.0,0.0,0.0,0.0,-0.09,-1.0,0.64,1.16
2009-07-08,0.0,1.16,18.3,24.5,14.3,64.0,0.0,0.0,33.4,33.7,65.3,91.4,6.19,11.35,0.0,0.0,0.0,0.0,-0.11,-0.99,0.76,1.14
2009-07-09,0.0,1.14,18.2,22.2,14.8,68.5,0.0,0.0,33.4,33.7,65.3,91.4,5.26,10.21,0.0,0.0,0.0,0.0,-0.13,-0.99,0.66,1.12
2009-07-10,0.0,1.12,21.0,27.4,15.2,57.3,0.0,0.0,33.4,33.7,54.2,91.4,4.47,9.19,0.0,0.0,0.0,0.0,-0.14,-0.99,1.06,1.12
2009-07-11,0.0,1.12,21.7,26.4,17.0,57.8,0.0,0.0,19.8,33.7,44.6,91.4,3.8,8.27,0.0,0.0,0.0,0.0,-0.16,-0.99,1.1,1.12
2009-07-12,0.0,1.12,18.9,24.0,17.1,56.5,0.0,0.0,0.0,33.7,44.6,91.4,3.23,7.45,0.0,0.0,0.0,0.0,-0.18,-0.98,0.95,1.11
2009-07-13,0.0,1.11,20.5,28.3,14.0,54.0,0.0,0.0,0.0,33.4,44.6,90.1,2.75,6.7,0.0,0.0,0.0,0.0,-0.19,-0.98,1.11,1.11
2009-07-14,0.0,1.11,20.9,28.0,15.5,59.8,0.0,0.0,0.0,33.4,44.6,90.1,2.33,6.03,0.0,0.0,0.0,0.0,-0.21,-0.98,0.99,1.09
2009-07-15,0.0,1.09,18.7,22.9,15.7,56.8,0.0,0.0,0.0,33.4,34.8,90.1,1.98,5.43,0.0,0.0,0.0,0.0,-0.23,-0.97,0.93,1.09
2009-07-16,0.0,1.09,18.0,22.9,15.0,61.8,0.0,0.0,0.0,33.4,34.8,90.1,1.69,4.89,0.0,0.0,0.0,0.0,-0.24,-0.97,0.79,1.08
2009-07-17,0.0,1.08,19.5,25.2,15.0,60.8,0.0,0.0,0.0,33.4,34.8,90.1,1.43,4.4,0.0,0.0,0.0,0.0,-0.26,-0.97,0.89,1.08
2009-07-18,0.0,1.08,19.9,26.6,15.0,98.3,0.0,0.0,0.0,33.4,34.8,90.1,1.22,3.96,0.0,0.0,0.0,0.0,-0.28,-0.96,0.04,1.08
2009-07-19,0.0,1.08,21.7,27.0,15.8,49.5,0.0,0.0,0.0,33.4,34.8,90.1,1.04,3.56,0.0,0.0,0.0,0.0,-0.29,-0.96,1.31,1.06
2009-07-20,0.0,1.06,20.0,25.6,16.3,64.0,0.0,0.0,0.0,33.4,34.8,90.1,0.88,3.21,0.0,0.0,0.0,0.0,-0.31,-0.95,0.84,1.06
2009-07-21,0.0,1.06,20.1,25.7,16.3,67.0,0.0,0.0,0.0,33.4,34.8,90.1,0.75,2.88,0.0,0.0,0.0,0.0,-0.33,-0.94,0.78,1.06
2009-07-22,0.0,1.06,21.7,28.6,16.0,60.3,0.0,0.0,0.0,33.4,34.8,90.1,0.64,2.6,0.0,0.0,0.0,0.0,-0.34,-0.94,1.03,1.06
2009-07-23,0.0,1.06,22.1,27.8,17.3,53.8,0.0,0.0,0.0,33.4,34.8,90.1,0.54,2.34,0.0,0.0,0.0,0.0,-0.36,-0.93,1.23,1.05
2009-07-24,0.0,1.05,23.1,29.4,17.3,54.3,0.0,0.0,0.0,33.4,34.8,90.1,0.46,2.1,0.0,0.0,0.0,0.0,-0.38,-0.93,1.29,1.05
2009-07-25,0.0,1.05,21.4,26.1,18.9,67.0,0.0,0.0,0.0,33.4,34.8,90.1,0.39,1.89,0.0,0.0,0.0,0.0,-0.39,-0.92,0.84,1.03
2009-07-26,0.0,1.03,22.0,27.5,17.9,61.3,0.0,0.0,0.0,33.4,34.8,90.1,0.33,1.7,0.0,0.0,0.0,0.0,-0.41,-0.91,1.02,1.03
2009-07-27,0.0,1.03,23.6,30.4,17.6,58.3,0.0,0.0,0.0,19.8,34.8,90.1,0.28,1.53,0.0,0.0,0.0,0.0,-0.42,-0.91,1.21,1.03
2009-07-28,0.0,1.03,22.7,29.4,17.9,45.5,0.0,0.0,0.0,0.0,34.8,90.1,0.24,1.38,0.0,0.0,0.0,0.0,-0.44,-0.9,1.5,1.01
2009-07-29,0.0,1.01,23.1,30.8,16.5,36.0,0.0,0.0,0.0,0.0,34.8,90.1,0.2,1.24,0.0,0.0,0.0,0.0,-0.45,-0.89,1.81,1.01
2009-07-30,0.0,1.01,23.9,30.8,17.9,42.3,0.0,0.0,0.0,0.0,34.8,90.1,0.17,1.12,0.0,0.0,0.0,0.0,-0.47,-0.88,1.71,1.0
2009-07-31,0.0,1.0,20.5,25.4,18.3,54.3,0.0,0.0,0.0,0.0,34.8,68.8,0.15,1.01,0.0,0.0,0.0,0.0,-0.48,-0.88,1.1,1.0
2009-08-01,0.0,1.0,21.4,27.4,16.5,51.3,0.0,0.0,0.0,0.0,34.8,65.3,0.13,0.91,0.0,0.0,0.0,0.0,-0.5,-0.87,1.24,1.0
2009-08-02,0.0,1.0,21.5,27.7,17.3,56.5,0.0,0.0,0.0,0.0,34.8,65.3,0.11,0.81,0.0,0.0,0.0,0.0,-0.51,-0.86,1.12,0.99
2009-08-03,0.0,0.99,22.5,29.2,17.5,51.3,0.0,0.0,0.0,0.0,34.8,65.3,0.09,0.73,0.0,0.0,0.0,0.0,-0.53,-0.85,1.33,0.99
2009-08-04,0.0,0.99,23.5,29.5,18.3,54.3,0.0,0.0,0.0,0.0,34.8,65.3,0.08,0.66,0.0,0.0,0.0,0.0,-0.54,-0.84,1.32,0.99
2009-08-05,0.0,0.99,20.3,24.5,18.1,62.8,0.0,0.0,0.0,0.0,34.8,65.3,0.07,0.59,0.0,0.0,0.0,0.0,-0.56,-0.83,0.89,0.97
2009-08-06,0.0,0.97,21.9,28.1,16.2,43.5,0.0,0.0,0.0,0.0,33.7,65.3,0.06,0.53,0.0,0.0,0.0,0.0,-0.57,-0.82,1.48,0.97
2009-08-07,0.0,0.97,23.0,29.0,17.1,36.5,0.0,0.0,0.0,0.0,33.7,65.3,0.05,0.48,0.0,0.0,0.0,0.0,-0.59,-0.81,1.78,0.95
2009-08-08,0.0,0.95,20.8,25.7,17.9,44.3,0.0,0.0,0.0,0.0,33.7,65.3,0.04,0.43,0.0,0.0,0.0,0.0,-0.6,-0.8,1.37,0.95
2009-08-09,0.0,0.95,20.6,27.1,15.0,46.0,0.0,0.0,0.0,0.0,33.7,54.2,0.03,0.39,0.0,0.0,0.0,0.0,-0.61,-0.79,1.31,0.95
2009-08-10,0.0,0.95,22.3,29.3,16.0,38.3,0.0,0.0,0.0,0.0,33.7,44.6,0.03,0.35,0.0,0.0,0.0,0.0,-0.63,-0.78,1.66,0.94
2009-08-11,0.0,0.94,20.6,26.7,17.7,60.0,0.0,0.0,0.0,0.0,33.7,44.6,0.02,0.32,0.0,0.0,0.0,0.0,-0.64,-0.77,0.97,0.94
2009-08-12,0.0,0.94,19.2,23.5,15.7,62.5,0.0,0.0,0.0,0.0,33.4,44.6,0.02,0.28,0.0,0.0,0.0,0.0,-0.65,-0.76,0.83,0.94
2009-08-13,0.0,0.94,19.3,25.3,15.4,55.5,0.0,0.0,0.0,0.0,33.4,44.6,0.02,0.26,0.0,0.0,0.0,0.0,-0.67,-0.75,1.0,0.92
2009-08-14,0.0,0.92,19.5,24.8,15.2,56.5,0.0,0.0,0.0,0.0,33.4,34.8,0.02,0.23,0.0,0.0,0.0,0.0,-0.68,-0.73,0.99,0.92
2009-08-15,0.0,0.92,19.3,24.1,15.8,53.3,0.0,0.0,0.0,0.0,33.4,34.8,0.01,0.21,0.0,0.0,0.0,0.0,-0.69,-0.72,1.05,0.92
2009-08-16,0.0,0.92,19.4,25.1,16.0,61.0,0.0,0.0,0.0,0.0,33.4,34.8,0.01,0.19,0.0,0.0,0.0,0.0,-0.7,-0.71,0.88,0.91
2009-08-17,0.0,0.91,20.0,25.5,16.4,53.5,0.0,0.0,0.0,0.0,33.4,34.8,0.01,0.17,0.0,0.0,0.0,0.0,-0.72,-0.7,1.09,0.91
2009-08-18,0.0,0.91,21.4,27.9,16.2,47.3,0.0,0.0,0.0,0.0,33.4,34.8,0.01,0.15,0.0,0.0,0.0,0.0,-0.73,-0.69,1.34,0.91
2009-08-19,0.0,0.91,21.8,27.6,16.5,51.3,0.0,0.0,0.0,0.0,33.4,34.8,0.01,0.14,0.0,0.0,0.0,0.0,-0.74,-0.67,1.27,0.89
2009-08-20,0.0,0.89,23.3,28.6,18.2,52.0,0.0,0.0,0.0,0.0,33.4,34.8,0.01,0.12,0.0,0.0,0.0,0.0,-0.75,-0.66,1.37,0.89
2009-08-21,0.0,0.89,21.8,28.2,18.7,60.8,0.0,0.0,0.0,0.0,33.4,34.8,0.0,0.11,0.0,0.0,0.0,0.0,-0.76,-0.65,1.02,0.89
2009-08-22,0.0,0.89,17.3,21.9,14.3,69.5,0.0,0.0,0.0,0.0,33.4,34.8,0.0,0.1,0.0,0.0,0.0,0.0,-0.77,-0.63,0.6,0.89
2009-08-23,0.0,0.89,17.9,21.7,14.8,68.3,0.0,0.0,0.0,0.0,33.4,34.8,0.0,0.09,0.0,0.0,0.0,0.0,-0.78,-0.62,0.65,0.97
2009-08-24,12.8,0.97,20.0,24.8,15.4,69.3,12.8,12.8,12.8,12.8,46.2,47.6,0.0,0.08,0.0,0.0,0.0,0.0,-0.79,-0.61,0.72,1.33
2009-08-25,1.5,1.33,18.8,22.1,17.2,83.0,14.3,14.3,14.3,14.3,47.7,49.1,10.88,11.59,12.8,0.0,0.0,0.0,-0.8,-0.59,0.37,1.9
2009-08-26,5.3,1.9,17.5,19.9,15.6,75.5,19.6,19.6,19.6,19.6,39.4,54.4,10.53,11.78,1.5,12.8,0.0,0.0,-0.81,-0.58,0.49,1.59
2009-08-27,0.1,1.59,17.8,22.1,14.5,67.8,6.9,19.7,19.7,19.7,19.7,54.5,13.45,15.37,5.3,1.5,12.8,0.0,-0.82,-0.57,0.66,1.19
2009-08-28,0.0,1.19,20.3,26.6,15.6,60.3,5.4,19.7,19.7,19.7,19.7,54.5,11.52,13.93,0.1,5.3,1.5,12.8,-0.83,-0.55,0.95,1.05
2009-08-29,0.0,1.05,20.8,26.9,15.4,54.3,0.1,19.7,19.7,19.7,19.7,54.5,9.79,12.53,0.0,0.1,5.3,1.5,-0.84,-0.54,1.12,0.97
2009-08-30,0.0,0.97,20.2,26.0,16.0,49.0,0.0,19.7,19.7,19.7,19.7,54.5,8.32,11.28,0.0,0.0,0.1,5.3,-0.85,-0.52,1.21,0.94
2009-08-31,0.0,0.94,20.2,26.5,14.9,51.8,0.0,6.9,19.7,19.7,19.7,54.5,7.07,10.15,0.0,0.0,0.0,0.1,-0.86,-0.51,1.14,0.92
2009-09-01,0.0,0.92,22.7,28.6,16.4,52.8,0.0,5.4,19.7,19.7,19.7,54.5,6.01,9.14,0.0,0.0,0.0,0.0,-0.87,-0.49,1.3,0.91
2009-09-02,0.0,0.91,25.2,31.2,19.4,46.3,0.0,0.1,19.7,19.7,19.7,54.5,5.11,8.22,0.0,0.0,0.0,0.0,-0.88,-0.48,1.72,0.9
2009-09-03,0.0,0.9,25.4,31.0,20.5,47.3,0.0,0.0,19.7,19.7,19.7,54.5,4.34,7.4,0.0,0.0,0.0,0.0,-0.89,-0.46,1.71,0.89
2009-09-04,0.0,0.89,24.0,30.6,20.5,60.0,0.0,0.0,19.7,19.7,19.7,54.5,3.69,6.66,0.0,0.0,0.0,0.0,-0.89,-0.45,1.19,0.93
2009-09-05,0.0,0.93,24.8,31.0,19.3,51.5,0.0,0.0,19.7,19.7,19.7,53.4,3.14,6.0,0.0,0.0,0.0,0.0,-0.9,-0.43,1.52,1.26
2009-09-06,0.8,1.26,22.6,26.6,20.9,72.8,0.8,0.8,20.5,20.5,20.5,54.2,2.67,5.4,0.0,0.0,0.0,0.0,-0.91,-0.42,0.75,1.82
